CustomerID,FirstName,LastName,Email,Phone,Age,YearsActive,NumChildren,VIP,EstimatedAnnualSpend
16243.0,Jamie,Brown,jamie.brown3.0@mail.test,+1-158-550-8624,79,12,2,Yes,2260.59
13878.0,Rowan,Taylor,rowan.taylor8.0@mail.test,+2-327-215-4458,70,11,1,No,5117.45
16934.0,Taylor,White,taylor.white4.0@example.com,+6-193-608-7830,30,1,0,No,2046.71
15994.0,Parker,Harris,parker.harris4.0@mail.test,+4-913-684-9797,60,12,3,No,6751.24
14547.0,Riley,Thomas,riley.thomas7.0@sample.net,+3-593-341-7582,58,9,0,No,3064.05
16052.0,Jordan,Taylor,jordan.taylor2.0@sample.net,+1-122-808-4193,42,9,3,Yes,1808.49
15113.0,Riley,Martin,riley.martin3.0@example.com,+6-222-449-9557,63,8,4,No,3736.02
12475.0,Avery,Anderson,avery.anderson5.0@sample.net,+2-777-677-5868,47,11,4,No,2880.31
16542.0,Morgan,Lee,morgan.lee2.0@example.com,+2-786-998-7703,54,11,3,Yes,6954.9
18042.0,Alex,Clark,alex.clark2.0@no-reply.io,+9-286-608-7391,29,12,3,No,5939.88
16563.0,Avery,Lee,avery.lee3.0@demo.org,+9-601-220-9561,36,2,2,No,1142.41
17201.0,Alex,Thomas,alex.thomas1.0@demo.org,+4-858-376-9310,30,4,2,No,3269.81
17520.0,Avery,King,avery.king0.0@demo.org,+6-765-709-7387,19,11,3,No,2132.01
13923.0,Drew,Jackson,drew.jackson3.0@sample.net,+9-129-938-2011,69,1,4,Yes,2202.95
16412.0,Chris,Young,chris.young2.0@no-reply.io,+9-790-372-7412,69,12,2,No,2247.17
17205.0,Jamie,Martin,jamie.martin5.0@sample.net,+4-355-535-4142,49,10,3,No,2510.64
17534.0,Elliot,White,elliot.white4.0@mail.test,+2-810-959-2177,41,12,1,No,1084.09
15335.0,Alex,Anderson,alex.anderson5.0@mail.test,+7-896-130-8785,52,8,2,No,818.04
16737.0,Drew,Young,drew.young7.0@demo.org,+6-927-427-6261,59,12,4,Yes,4639.89
15066.0,Casey,Hall,casey.hall6.0@demo.org,+3-957-394-3354,20,8,1,Yes,6028.15
17206.0,Cameron,Garcia,cameron.garcia6.0@mail.test,+9-255-979-6797,35,2,4,No,2678.01
17785.0,Taylor,Walker,taylor.walker5.0@no-reply.io,+3-472-130-7478,32,12,1,No,1820.24
16932.0,Alex,Lewis,alex.lewis2.0@sample.net,+2-720-832-6181,61,3,0,No,3111.66
16363.0,Elliot,Clark,elliot.clark3.0@mail.test,+7-963-969-9446,35,12,1,No,3655.6
14830.0,Quinn,Johnson,quinn.johnson0.0@no-reply.io,+3-109-731-1695,41,12,1,No,1207.72
17244.0,Sam,Anderson,sam.anderson4.0@no-reply.io,+6-714-173-6195,23,5,4,No,3841.18
15355.0,Alex,Hall,alex.hall5.0@no-reply.io,+5-111-637-8851,33,5,0,No,2085.36
15598.0,Quinn,Harris,quinn.harris8.0@no-reply.io,+3-241-840-7869,21,12,0,No,4243.18
15637.0,Morgan,Allen,morgan.allen7.0@sample.net,+4-521-899-4614,28,7,1,No,889.38
16848.0,Reese,Smith,reese.smith8.0@example.com,+2-217-703-2879,61,8,1,No,2243.52
15678.0,Elliot,Brown,elliot.brown8.0@demo.org,+8-738-427-6506,25,6,0,No,2846.21
14015.0,Elliot,Thomas,elliot.thomas5.0@demo.org,+2-503-622-5308,38,5,4,No,2704.22
13594.0,Jordan,Clark,jordan.clark4.0@sample.net,+2-983-543-6012,42,11,2,No,869.22
15327.0,Parker,King,parker.king7.0@mail.test,+2-860-351-3705,43,10,2,No,5709.28
14861.0,Quinn,Thomas,quinn.thomas1.0@no-reply.io,+6-213-730-1430,37,6,4,Yes,579.21
14554.0,Riley,Garcia,riley.garcia4.0@no-reply.io,+5-866-727-7903,33,1,2,No,560.64
12611.0,Avery,Johnson,avery.johnson1.0@demo.org,+5-376-919-5751,52,6,2,No,2699.95
14179.0,Sam,Hall,sam.hall9.0@sample.net,+3-872-787-9593,69,10,3,No,3320.43
15604.0,Drew,White,drew.white4.0@no-reply.io,+7-189-721-1932,61,6,3,No,2602.27
14381.0,Sam,Thomas,sam.thomas1.0@mail.test,+7-870-636-8190,19,10,3,Yes,2210.81
12572.0,Rowan,Hall,rowan.hall2.0@example.com,+6-862-374-1724,52,1,2,No,2223.95
16123.0,Logan,Martin,logan.martin3.0@demo.org,+5-518-155-4852,26,4,3,Yes,3274.87
16851.0,Rowan,Lewis,rowan.lewis1.0@sample.net,+8-956-167-3377,59,5,1,No,478.27
17148.0,Casey,Young,casey.young8.0@example.com,+7-538-647-1865,42,4,0,No,519.94
17549.0,Riley,Thompson,riley.thompson9.0@example.com,+3-946-902-7620,45,10,1,No,5751.3
17973.0,Cameron,Hall,cameron.hall3.0@mail.test,+3-685-274-6912,68,8,4,Yes,1286.68
15610.0,Morgan,Walker,morgan.walker0.0@demo.org,+1-807-793-3667,79,5,2,Yes,1560.03
15853.0,Chris,Allen,chris.allen3.0@example.com,+1-903-644-6221,25,3,4,Yes,2964.62
18019.0,Chris,Johnson,chris.johnson9.0@no-reply.io,+9-568-964-4578,39,7,2,No,2948.29
14698.0,Avery,Martin,avery.martin8.0@example.com,+9-413-266-7397,38,1,2,No,2332.28
16826.0,Quinn,Garcia,quinn.garcia6.0@demo.org,+5-695-781-3836,54,5,1,No,406.71
17824.0,Casey,Smith,casey.smith4.0@no-reply.io,+5-844-966-2973,56,1,0,No,1905.14
12522.0,Elliot,White,elliot.white2.0@sample.net,+9-819-949-3159,19,5,3,No,3187.17
15803.0,Blake,King,blake.king3.0@no-reply.io,+2-273-702-5439,74,8,3,No,1868.17
15006.0,Elliot,Martin,elliot.martin6.0@example.com,+7-881-711-7810,33,10,2,No,4863.4
17350.0,Taylor,Johnson,taylor.johnson0.0@mail.test,+5-789-843-7135,72,9,1,No,1851.78
14799.0,Hayden,Thomas,hayden.thomas9.0@sample.net,+4-735-207-4754,60,11,3,No,3931.4
15814.0,Casey,Clark,casey.clark4.0@demo.org,+6-154-636-2543,66,3,4,No,466.5
16260.0,Parker,Jackson,parker.jackson0.0@sample.net,+8-190-974-6159,76,3,4,No,720.41
14638.0,Jamie,Garcia,jamie.garcia8.0@mail.test,+8-834-252-7846,74,3,1,No,1912.02
17354.0,Riley,Lewis,riley.lewis4.0@no-reply.io,+7-334-162-1907,75,2,0,No,297.04
13245.0,Elliot,Johnson,elliot.johnson5.0@sample.net,+4-382-800-7814,78,8,2,No,3224.96
14923.0,Rowan,Taylor,rowan.taylor3.0@demo.org,+6-166-607-7000,47,7,3,No,3753.2
16177.0,Quinn,Smith,quinn.smith7.0@example.com,+1-279-943-5182,59,1,1,No,1051.71
13366.0,Morgan,Thomas,morgan.thomas6.0@mail.test,+3-291-675-9298,21,3,3,Yes,2928.75
16284.0,Taylor,Martin,taylor.martin4.0@demo.org,+6-699-246-9350,32,8,2,Yes,3596.05
16846.0,Avery,Thompson,avery.thompson6.0@sample.net,+7-355-835-5831,77,2,0,No,1437.25
14484.0,Rowan,Garcia,rowan.garcia4.0@sample.net,+9-210-258-3851,28,8,0,No,4300.98
13897.0,Blake,Harris,blake.harris7.0@no-reply.io,+3-254-987-4023,47,3,2,No,1152.01
14585.0,Elliot,Taylor,elliot.taylor5.0@demo.org,+2-636-748-4691,31,6,0,No,4076.53
17125.0,Jordan,Allen,jordan.allen5.0@example.com,+9-790-641-1710,54,2,1,Yes,1404.62
15836.0,Avery,Smith,avery.smith6.0@example.com,+4-172-795-1600,47,10,1,No,3648.65
16313.0,Rowan,Smith,rowan.smith3.0@example.com,+8-919-263-7064,76,12,1,Yes,3097.15
13460.0,Elliot,Thompson,elliot.thompson0.0@example.com,+1-118-229-8892,40,10,3,No,641.94
12403.0,Reese,Harris,reese.harris3.0@demo.org,+9-378-597-5272,23,8,3,No,1240.98
14967.0,Taylor,Garcia,taylor.garcia7.0@sample.net,+2-748-138-2695,62,7,4,No,1142.5
15286.0,Chris,Hall,chris.hall6.0@example.com,+7-528-447-7233,38,9,3,Yes,6037.67
17832.0,Rowan,Thompson,rowan.thompson2.0@sample.net,+1-213-874-2197,56,4,0,No,812.34
12646.0,Alex,Thomas,alex.thomas6.0@example.com,+9-747-856-7512,70,10,3,Yes,4393.87
16015.0,Blake,Hall,blake.hall5.0@mail.test,+1-117-471-2058,56,1,2,No,2135.18
16311.0,Elliot,Jackson,elliot.jackson1.0@demo.org,+1-690-387-9344,40,4,3,No,2785.3
15728.0,Blake,Walker,blake.walker8.0@no-reply.io,+8-951-699-9490,80,1,2,No,1436.0
15740.0,Casey,Thompson,casey.thompson0.0@demo.org,+3-394-767-7948,58,8,1,No,4059.42
13974.0,Avery,Brown,avery.brown4.0@mail.test,+9-685-325-3226,41,2,1,No,2229.31
15677.0,Riley,Johnson,riley.johnson7.0@mail.test,+2-527-744-2356,73,2,4,No,672.28
15000.0,Sam,Clark,sam.clark0.0@example.com,+4-540-201-9240,37,6,4,No,3474.52
16017.0,Drew,King,drew.king7.0@sample.net,+7-219-213-2670,38,1,2,No,2225.53
13471.0,Casey,Young,casey.young1.0@sample.net,+8-885-321-3556,55,10,4,No,1414.7
13598.0,Morgan,Allen,morgan.allen8.0@mail.test,+6-114-683-2973,66,12,0,No,1155.7
18005.0,Sam,Lewis,sam.lewis5.0@example.com,+4-767-722-9604,61,5,2,No,1804.99
15427.0,Riley,Taylor,riley.taylor7.0@mail.test,+1-969-627-2534,44,12,0,No,2506.61
15022.0,Chris,Jackson,chris.jackson2.0@sample.net,+2-835-920-8081,32,5,2,No,2258.81
17111.0,Morgan,Young,morgan.young1.0@demo.org,+8-745-302-8499,61,10,0,No,4107.39
17836.0,Jamie,Allen,jamie.allen6.0@mail.test,+2-460-196-8782,57,11,4,No,2785.5
14629.0,Cameron,Lewis,cameron.lewis9.0@mail.test,+4-820-289-8832,49,8,2,No,4817.64
15592.0,Rowan,Lewis,rowan.lewis2.0@demo.org,+3-956-326-2919,51,11,4,No,5782.49
15277.0,Hayden,Martin,hayden.martin7.0@no-reply.io,+3-746-668-6578,47,4,3,Yes,884.45
16491.0,Hayden,Lee,hayden.lee1.0@sample.net,+8-973-378-2974,35,3,3,No,2032.31
15516.0,Drew,Brown,drew.brown6.0@no-reply.io,+1-815-457-7896,34,6,4,No,599.23
14764.0,Elliot,Harris,elliot.harris4.0@example.com,+8-457-971-3405,49,5,4,No,3773.17
16742.0,Parker,Jackson,parker.jackson2.0@mail.test,+2-496-304-6665,66,4,1,No,703.2
15142.0,Hayden,Walker,hayden.walker2.0@example.com,+3-915-380-5493,51,9,1,No,940.1
17344.0,Sam,Allen,sam.allen4.0@sample.net,+8-436-645-9375,53,6,4,No,3543.66
18240.0,Sam,Walker,sam.walker0.0@demo.org,+3-771-531-9204,53,9,4,No,2724.33
17081.0,Chris,Hall,chris.hall1.0@no-reply.io,+1-608-474-8022,60,4,0,No,659.96
14474.0,Sam,Johnson,sam.johnson4.0@demo.org,+4-324-227-4627,66,7,0,No,4298.37
14139.0,Cameron,Jackson,cameron.jackson9.0@example.com,+2-848-961-2272,48,3,3,Yes,3828.57
15844.0,Riley,Walker,riley.walker4.0@mail.test,+9-776-655-4058,55,2,4,No,1395.43
13176.0,Parker,Brown,parker.brown6.0@sample.net,+8-650-399-6639,64,10,2,Yes,5452.95
12398.0,Alex,Young,alex.young8.0@mail.test,+4-945-709-7693,72,9,1,No,5028.93
15345.0,Casey,Thompson,casey.thompson5.0@sample.net,+4-965-287-3858,53,2,2,Yes,1337.32
16708.0,Sam,Jackson,sam.jackson8.0@mail.test,+9-100-871-1317,68,7,2,Yes,2089.71
15963.0,Taylor,Young,taylor.young3.0@no-reply.io,+5-189-318-8166,21,3,4,Yes,646.9
18045.0,Reese,Allen,reese.allen5.0@example.com,+6-824-692-2183,46,6,0,Yes,5452.7
13182.0,Taylor,Johnson,taylor.johnson2.0@mail.test,+3-357-687-6635,37,10,2,No,5979.24
15158.0,Elliot,Brown,elliot.brown8.0@mail.test,+6-518-907-5778,40,4,4,No,921.5
13028.0,Cameron,Thomas,cameron.thomas8.0@sample.net,+5-957-421-3640,56,9,1,No,4588.94
13978.0,Drew,Anderson,drew.anderson8.0@no-reply.io,+2-226-972-8254,73,6,2,No,3883.03
16056.0,Alex,Taylor,alex.taylor6.0@sample.net,+2-462-571-8109,72,2,0,No,1831.2
12812.0,Drew,Young,drew.young2.0@example.com,+7-666-878-7982,31,3,0,No,2877.1
16071.0,Logan,Brown,logan.brown1.0@no-reply.io,+2-319-163-2077,39,11,1,No,4834.07
14539.0,Alex,Walker,alex.walker9.0@mail.test,+2-677-346-1654,31,4,1,No,2211.22
14550.0,Parker,Harris,parker.harris0.0@example.com,+8-995-136-4033,74,3,4,No,3166.47
17712.0,Taylor,King,taylor.king2.0@example.com,+5-161-977-5917,22,12,0,No,816.14
14102.0,Reese,Hall,reese.hall2.0@mail.test,+8-775-366-2255,67,11,2,No,3756.15
14598.0,Reese,Lee,reese.lee8.0@mail.test,+7-896-918-3679,40,9,2,No,2706.0
15320.0,Reese,Clark,reese.clark0.0@demo.org,+4-324-880-3817,20,2,2,No,2667.14
16415.0,Riley,Young,riley.young5.0@no-reply.io,+9-364-492-2981,54,7,2,No,1601.49
12448.0,Quinn,King,quinn.king8.0@sample.net,+6-530-491-2026,66,12,2,No,5584.14
12827.0,Morgan,Martin,morgan.martin7.0@no-reply.io,+4-367-717-5087,21,3,0,No,1416.92
16345.0,Casey,King,casey.king5.0@demo.org,+8-308-733-9647,68,11,1,No,4015.79
15993.0,Blake,Taylor,blake.taylor3.0@mail.test,+4-899-628-9204,42,12,4,No,5791.23
17895.0,Chris,Lewis,chris.lewis5.0@mail.test,+2-732-895-9078,35,11,0,No,4843.07
15948.0,Cameron,Lewis,cameron.lewis8.0@sample.net,+5-501-530-5869,25,3,1,No,3035.65
15659.0,Riley,Lee,riley.lee9.0@demo.org,+4-656-709-1404,80,1,2,No,1750.35
18154.0,Quinn,Taylor,quinn.taylor4.0@mail.test,+7-553-585-5124,34,10,4,No,1143.16
12630.0,Jordan,Martin,jordan.martin0.0@mail.test,+9-930-317-8080,57,1,4,No,1352.92
13363.0,Rowan,Johnson,rowan.johnson3.0@no-reply.io,+3-474-111-4783,73,4,2,No,2791.83
18276.0,Jamie,Walker,jamie.walker6.0@sample.net,+3-746-749-2183,59,7,0,No,1572.29
17684.0,Sam,Thomas,sam.thomas4.0@mail.test,+3-856-276-4887,19,12,2,No,2851.77
17878.0,Jamie,Brown,jamie.brown8.0@demo.org,+1-726-939-9926,72,9,0,No,730.22
14752.0,Jamie,Walker,jamie.walker2.0@mail.test,+7-192-214-6044,56,8,4,Yes,1040.31
16847.0,Drew,King,drew.king7.0@no-reply.io,+7-962-670-5755,36,9,1,No,2303.92
14971.0,Jamie,Brown,jamie.brown1.0@no-reply.io,+7-400-192-6855,65,1,4,No,1346.82
17545.0,Casey,Allen,casey.allen5.0@demo.org,+4-425-960-5568,51,2,1,No,1157.48
16026.0,Jordan,Lee,jordan.lee6.0@mail.test,+9-793-901-4106,33,7,4,No,3064.49
16513.0,Casey,Thompson,casey.thompson3.0@example.com,+8-546-484-7117,30,1,0,No,1666.3
12430.0,Alex,Jackson,alex.jackson0.0@mail.test,+6-924-577-8109,36,6,1,No,892.96
14357.0,Quinn,Hall,quinn.hall7.0@example.com,+3-309-286-4190,23,12,2,No,5904.18
16855.0,Parker,Walker,parker.walker5.0@no-reply.io,+1-277-929-4059,33,4,3,Yes,731.17
16680.0,Quinn,White,quinn.white0.0@demo.org,+8-121-805-5146,47,1,1,No,1586.47
18035.0,Jamie,White,jamie.white5.0@example.com,+2-565-223-2484,79,3,4,No,370.6
16648.0,Rowan,Lee,rowan.lee8.0@no-reply.io,+6-435-105-8021,30,8,3,Yes,5641.11
16164.0,Elliot,Lewis,elliot.lewis4.0@mail.test,+3-786-250-8255,30,5,2,No,3034.89
14218.0,Casey,Lee,casey.lee8.0@example.com,+4-463-812-7176,46,10,3,No,5670.99
15096.0,Jamie,Hall,jamie.hall6.0@example.com,+7-310-574-1725,49,2,0,No,679.38
18030.0,Jordan,Brown,jordan.brown0.0@demo.org,+6-523-429-3677,60,4,1,No,1245.56
14416.0,Jamie,Taylor,jamie.taylor6.0@mail.test,+2-830-356-1514,23,11,4,No,2234.71
17839.0,Morgan,Walker,morgan.walker9.0@sample.net,+8-271-919-3967,71,7,0,No,2031.76
16601.0,Cameron,Lee,cameron.lee1.0@sample.net,+3-648-189-8431,36,5,0,No,924.38
12912.0,Avery,Thompson,avery.thompson2.0@example.com,+4-759-885-1694,38,2,4,No,1896.29
13278.0,Alex,Lewis,alex.lewis8.0@example.com,+6-264-821-2868,35,1,1,Yes,1850.9
14582.0,Blake,Lee,blake.lee2.0@no-reply.io,+6-850-447-6074,68,10,2,No,1304.35
15748.0,Sam,Thompson,sam.thompson8.0@mail.test,+8-963-377-4346,56,10,2,Yes,5767.1
16079.0,Morgan,Anderson,morgan.anderson9.0@no-reply.io,+4-983-238-8689,25,10,3,No,4053.26
17590.0,Avery,Thomas,avery.thomas0.0@no-reply.io,+6-253-114-8637,42,9,2,No,4855.65
15054.0,Alex,King,alex.king4.0@mail.test,+7-270-980-4806,37,8,4,No,1346.81
14158.0,Reese,Walker,reese.walker8.0@no-reply.io,+3-797-849-7769,29,10,3,No,3816.05
15385.0,Sam,Lee,sam.lee5.0@mail.test,+7-424-187-4221,46,6,0,No,3289.84
16506.0,Morgan,Clark,morgan.clark6.0@demo.org,+1-134-319-5718,57,11,1,No,5150.09
13822.0,Casey,Garcia,casey.garcia2.0@mail.test,+9-775-854-3058,65,7,2,No,2294.84
18067.0,Avery,Martin,avery.martin7.0@no-reply.io,+4-718-727-1788,53,5,4,No,547.88
16190.0,Parker,Anderson,parker.anderson0.0@no-reply.io,+9-678-459-2616,66,3,0,No,1542.2
15444.0,Morgan,Garcia,morgan.garcia4.0@sample.net,+2-482-523-8376,54,5,2,No,2793.26
13607.0,Riley,Jackson,riley.jackson7.0@mail.test,+9-628-384-2651,21,11,4,No,2553.1
12581.0,Elliot,Garcia,elliot.garcia1.0@no-reply.io,+5-117-741-4463,46,3,0,No,2400.73
15360.0,Alex,Jackson,alex.jackson0.0@no-reply.io,+1-458-884-1109,77,5,1,No,1888.72
13103.0,Chris,Taylor,chris.taylor3.0@mail.test,+3-838-787-5018,28,11,2,Yes,4090.0
15667.0,Hayden,Garcia,hayden.garcia7.0@sample.net,+1-629-918-2716,42,12,2,No,2146.05
13651.0,Logan,Anderson,logan.anderson1.0@example.com,+1-339-274-4224,25,12,3,No,4434.22
12552.0,Morgan,Garcia,morgan.garcia2.0@demo.org,+2-408-869-4730,57,2,0,No,2056.6
16127.0,Chris,Smith,chris.smith7.0@example.com,+8-558-157-6549,28,3,2,No,1186.02
12588.0,Jordan,Walker,jordan.walker8.0@no-reply.io,+8-351-419-7052,69,6,0,Yes,3345.8
15977.0,Alex,Anderson,alex.anderson7.0@demo.org,+9-218-672-8444,51,8,4,No,685.92
13697.0,Cameron,Harris,cameron.harris7.0@no-reply.io,+1-142-189-5930,65,4,4,No,1445.74
14345.0,Jordan,Anderson,jordan.anderson5.0@mail.test,+8-516-468-1496,53,4,0,No,762.18
17503.0,Sam,Harris,sam.harris3.0@mail.test,+9-549-759-5036,44,10,1,No,3826.57
16830.0,Avery,Thomas,avery.thomas0.0@mail.test,+2-114-439-1563,67,5,0,No,1792.61
17495.0,Chris,Harris,chris.harris5.0@no-reply.io,+2-941-811-2488,74,2,0,No,2478.09
12491.0,Jordan,Anderson,jordan.anderson1.0@mail.test,+5-506-940-4518,78,3,2,No,2242.95
14485.0,Parker,Smith,parker.smith5.0@example.com,+8-697-667-6009,60,10,0,No,2270.29
13868.0,Reese,Young,reese.young8.0@example.com,+9-354-371-3005,37,2,1,No,1574.52
15423.0,Sam,Taylor,sam.taylor3.0@sample.net,+2-978-882-7625,26,6,2,No,2291.73
17668.0,Chris,Young,chris.young8.0@example.com,+7-451-120-7053,29,10,0,No,2316.95
16971.0,Hayden,Thompson,hayden.thompson1.0@no-reply.io,+5-840-239-4720,30,4,1,No,714.05
16352.0,Drew,Clark,drew.clark2.0@demo.org,+4-127-200-6917,43,1,4,No,1868.6
16884.0,Hayden,Harris,hayden.harris4.0@demo.org,+2-732-508-9363,30,7,2,No,4120.16
15830.0,Rowan,Allen,rowan.allen0.0@mail.test,+2-752-703-2569,79,1,4,No,725.67
14216.0,Reese,Lewis,reese.lewis6.0@sample.net,+9-389-811-6798,55,7,0,No,701.01
15275.0,Logan,Garcia,logan.garcia5.0@no-reply.io,+8-602-902-9218,65,6,0,Yes,2068.91
16790.0,Rowan,Thomas,rowan.thomas0.0@mail.test,+4-712-127-7584,33,8,0,Yes,1746.21
15576.0,Alex,Lee,alex.lee6.0@sample.net,+8-712-264-2177,78,8,1,No,4858.15
18105.0,Reese,Brown,reese.brown5.0@demo.org,+5-469-812-7785,34,11,1,Yes,4348.64
18164.0,Sam,Thompson,sam.thompson4.0@no-reply.io,+5-496-949-7563,80,10,3,No,5168.76
14974.0,Quinn,Walker,quinn.walker4.0@mail.test,+1-916-102-7591,46,7,1,Yes,5071.7
17947.0,Chris,Hall,chris.hall7.0@no-reply.io,+2-683-123-2348,45,10,0,No,5031.49
13318.0,Drew,Thompson,drew.thompson8.0@mail.test,+6-616-928-6624,47,1,0,No,1487.41
18104.0,Reese,Harris,reese.harris4.0@no-reply.io,+6-488-726-6851,75,12,2,No,5057.89
13271.0,Taylor,Lee,taylor.lee1.0@demo.org,+8-878-965-9092,62,5,4,No,1918.84
17595.0,Taylor,Anderson,taylor.anderson5.0@mail.test,+7-309-315-1660,45,2,0,No,1899.0
14528.0,Rowan,Hall,rowan.hall8.0@demo.org,+8-877-244-8555,26,8,3,No,4326.53
17432.0,Chris,Lee,chris.lee2.0@example.com,+6-419-329-5586,52,5,4,Yes,2020.15
16337.0,Morgan,Thomas,morgan.thomas7.0@mail.test,+2-354-126-6327,18,1,4,Yes,1400.12
14098.0,Sam,Martin,sam.martin8.0@mail.test,+4-961-672-9937,53,7,2,Yes,3188.2
15551.0,Cameron,Hall,cameron.hall1.0@mail.test,+6-112-627-7180,68,2,3,No,2315.2
16347.0,Elliot,Lee,elliot.lee7.0@example.com,+2-857-942-2729,31,3,0,No,2310.42
13721.0,Blake,Allen,blake.allen1.0@no-reply.io,+9-941-472-7013,64,2,0,Yes,3158.88
16322.0,Sam,Lee,sam.lee2.0@no-reply.io,+2-814-440-1511,56,3,4,No,3017.69
17403.0,Morgan,Martin,morgan.martin3.0@example.com,+9-517-278-2851,67,12,3,No,1349.56
16914.0,Blake,Hall,blake.hall4.0@sample.net,+7-809-103-3487,44,2,4,No,1716.2
16602.0,Rowan,Johnson,rowan.johnson2.0@mail.test,+6-367-727-8429,65,4,2,No,579.76
12544.0,Sam,Harris,sam.harris4.0@sample.net,+9-612-919-4671,37,6,3,No,1896.54
13914.0,Sam,Taylor,sam.taylor4.0@no-reply.io,+1-686-906-5151,78,4,4,Yes,1491.73
13467.0,Alex,Anderson,alex.anderson7.0@no-reply.io,+3-805-988-9226,78,11,1,No,5048.22
17221.0,Rowan,Allen,rowan.allen1.0@mail.test,+2-269-495-1316,25,1,3,No,553.2
17078.0,Morgan,Thomas,morgan.thomas8.0@example.com,+8-984-708-1941,37,4,3,No,375.56
13447.0,Riley,Allen,riley.allen7.0@sample.net,+9-415-798-9489,63,5,1,No,2653.01
15010.0,Cameron,Lewis,cameron.lewis0.0@demo.org,+5-666-353-8846,61,12,0,No,3962.51
18022.0,Chris,Hall,chris.hall2.0@demo.org,+7-648-232-5342,68,3,1,No,351.5
16318.0,Taylor,Harris,taylor.harris8.0@no-reply.io,+7-936-116-4493,52,4,1,No,1620.86
17274.0,Reese,Taylor,reese.taylor4.0@demo.org,+9-561-748-9526,34,2,4,No,847.53
15597.0,Blake,Anderson,blake.anderson7.0@demo.org,+7-323-877-8287,35,2,1,Yes,1668.62
17233.0,Avery,Garcia,avery.garcia3.0@demo.org,+1-468-884-2589,32,1,2,Yes,3100.27
16887.0,Alex,Smith,alex.smith7.0@example.com,+8-776-699-4669,68,8,3,No,2655.74
13938.0,Riley,Smith,riley.smith8.0@sample.net,+8-198-185-1326,58,6,1,No,1532.34
17084.0,Blake,Garcia,blake.garcia4.0@sample.net,+7-162-410-2456,24,8,2,No,991.17
14882.0,Avery,Allen,avery.allen2.0@mail.test,+2-173-782-1584,56,4,3,Yes,3854.01
15017.0,Rowan,Walker,rowan.walker7.0@demo.org,+7-433-537-4506,68,8,3,Yes,1876.95
12882.0,Morgan,Clark,morgan.clark2.0@no-reply.io,+6-716-605-4854,62,4,4,No,3117.54
17387.0,Elliot,Lewis,elliot.lewis7.0@demo.org,+3-109-812-8661,40,2,1,No,1153.16
13727.0,Morgan,White,morgan.white7.0@sample.net,+3-411-233-3793,22,7,2,No,1887.03
13532.0,Quinn,Jackson,quinn.jackson2.0@sample.net,+6-230-576-1664,64,5,4,Yes,1382.9
16445.0,Blake,Allen,blake.allen5.0@example.com,+1-864-253-3305,75,10,2,No,2768.49
15156.0,Drew,Thomas,drew.thomas6.0@demo.org,+5-698-166-8463,57,4,2,No,1007.55
16372.0,Blake,Lee,blake.lee2.0@mail.test,+1-314-687-9817,22,8,2,No,4242.64
17608.0,Parker,Martin,parker.martin8.0@no-reply.io,+1-215-795-2925,27,6,0,Yes,2078.24
12638.0,Drew,Taylor,drew.taylor8.0@example.com,+2-678-685-6259,44,5,1,No,1133.34
14174.0,Elliot,Anderson,elliot.anderson4.0@no-reply.io,+7-497-788-9058,36,2,2,No,1912.98
14039.0,Casey,Brown,casey.brown9.0@mail.test,+8-845-467-7343,60,3,0,No,1761.05
13040.0,Reese,Lee,reese.lee0.0@example.com,+8-109-236-7554,20,1,4,No,405.5
15883.0,Cameron,Young,cameron.young3.0@no-reply.io,+1-837-556-1213,70,3,2,No,1146.74
14664.0,Rowan,Harris,rowan.harris4.0@no-reply.io,+4-842-501-1911,44,5,3,No,1551.83
15526.0,Hayden,Thompson,hayden.thompson6.0@demo.org,+3-571-285-1717,26,1,3,No,637.1
17831.0,Morgan,White,morgan.white1.0@sample.net,+2-202-330-6287,53,5,0,Yes,3767.56
15025.0,Hayden,Johnson,hayden.johnson5.0@demo.org,+4-538-815-5490,67,12,2,Yes,3359.74
12357.0,Reese,Thomas,reese.thomas7.0@sample.net,+2-584-834-7539,67,5,4,No,3105.29
17761.0,Taylor,Walker,taylor.walker1.0@demo.org,+5-972-451-8511,64,11,0,No,695.29
15870.0,Reese,Thompson,reese.thompson0.0@no-reply.io,+4-433-758-2454,46,3,0,No,3113.99
14080.0,Jordan,Lee,jordan.lee0.0@sample.net,+4-994-519-6763,27,1,0,No,740.74
17623.0,Logan,King,logan.king3.0@mail.test,+9-407-677-6624,62,7,2,Yes,1214.93
13673.0,Jamie,Thompson,jamie.thompson3.0@example.com,+1-680-992-7147,80,8,4,No,3402.47
14073.0,Avery,Clark,avery.clark3.0@mail.test,+2-159-852-2140,47,5,4,No,2418.33
16070.0,Blake,Thomas,blake.thomas0.0@mail.test,+4-199-468-6161,43,12,4,No,6750.59
13066.0,Taylor,Martin,taylor.martin6.0@no-reply.io,+1-665-912-4418,22,1,2,No,1938.9
14929.0,Jamie,Lewis,jamie.lewis9.0@sample.net,+2-533-650-2423,60,11,3,No,3036.97
13710.0,Sam,Allen,sam.allen0.0@no-reply.io,+2-316-691-7871,75,12,1,No,4835.78
16732.0,Jordan,Young,jordan.young2.0@example.com,+8-631-996-6010,25,9,3,No,5339.82
14140.0,Rowan,Clark,rowan.clark0.0@example.com,+5-646-676-2573,49,12,3,No,2556.01
